buyer_id,supplier_id,to_airport,from_airport,flight_type,journey_type,pax,costprice,markup,selling_price,booking_date,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
438,3,HYD,CCU,Domestic,one way,4,6733,2081,8814,27-04-2024,Credit Card,Yes,335.7796682,Web,confirmed,22-11-2024,4.882234177,2.467311194,Yes
26,7,LAS,GOI,International,one way,2,29266,9040,38306,04-06-2024,PayPal,Yes,216.7772793,Web,confirmed,22-06-2024,0,0,No
350,1,GOI,MIA,International,round trip,3,24642,7612,32254,24-06-2024,Bank Transfer,Yes,887.7701979,Web,confirmed,23-07-2024,12.90817286,0,No
314,5,MAA,HYD,Domestic,round trip,5,10467,3234,13701,14-03-2024,Credit Card,Yes,115.4308472,Web,confirmed,15-09-2024,0,5.452088839,Yes
472,3,BOM,CCU,Domestic,one way,2,10670,3297,13967,03-05-2024,PayPal,Yes,0,Web,confirmed,16-11-2024,15.34810937,49.87593222,Yes
44,5,JFK,SFO,International,round trip,1,31284,9664,40948,16-08-2024,PayPal,No,0,iOS,confirmed,07-09-2024,0,0,No
454,7,PNQ,HYD,International,round trip,2,28891,8925,37816,08-04-2024,Bank Transfer,Yes,829.4092672,Android,confirmed,10-10-2024,0,58.86693711,Yes
291,1,AMD,GOI,International,round trip,2,29743,9188,38931,19-08-2024,Credit Card,No,0,Web,cancelled,20-08-2024,9.111229014,0,No
355,3,ORD,JAI,International,round trip,4,20470,6323,26793,03-06-2024,Credit Card,Yes,0,Android,failed,19-06-2024,1.046844716,0,No
20,5,SYD,ATL,International,one way,3,23663,7310,30973,16-08-2024,Bank Transfer,No,0,Web,confirmed,22-08-2024,0,0,No
370,1,JFK,ATL,International,round trip,2,26761,8267,35028,24-05-2024,Debit Card,Yes,592.5997296,Web,confirmed,26-05-2024,8.616396188,0,No
423,3,HKG,SFO,International,round trip,4,26615,8222,34837,19-04-2024,Debit Card,Yes,0,Web,confirmed,20-12-2024,10.32828687,22.1188614,Yes
15,1,HKG,AMD,International,round trip,2,12225,3777,16002,21-05-2024,Credit Card,Yes,173.1348625,iOS,cancelled,12-06-2024,2.517379767,0,No
192,1,AMD,PNQ,International,one way,3,20478,6326,26804,05-04-2024,PayPal,Yes,747.439584,Web,confirmed,21-11-2024,10.86776666,30.91042868,Yes
136,5,ORD,SEA,International,round trip,4,20198,6239,26437,03-07-2024,Credit Card,Yes,818.4563059,iOS,confirmed,02-10-2024,0,42.37462352,Yes
342,5,HYD,CCU,Domestic,one way,5,10426,3221,13647,18-04-2024,Bank Transfer,Yes,252.3310007,iOS,confirmed,09-05-2024,0,0,No
216,1,JFK,SFO,International,round trip,4,22688,7009,29697,05-06-2024,Credit Card,Yes,1006.981286,Web,confirmed,12-06-2024,14.6415013,0,No
444,5,MIA,BOM,International,round trip,3,25686,7935,33621,04-06-2024,Bank Transfer,Yes,455.1652743,iOS,confirmed,28-09-2024,0,30.24277552,Yes
181,1,AMD,LAX,International,round trip,5,15750,4865,20615,29-04-2024,Bank Transfer,No,0,Android,failed,08-05-2024,12.08098755,0,No
20,5,BOM,LAS,International,round trip,5,16310,5038,21348,17-04-2024,Bank Transfer,Yes,677.3951171,iOS,confirmed,18-08-2024,0,0,No
55,3,JAI,BLR,International,one way,5,23878,7376,31254,05-05-2024,Debit Card,Yes,964.9860681,Web,confirmed,12-05-2024,14.03089111,0,No
241,5,JAI,AMD,International,one way,1,26151,8078,34229,11-07-2024,PayPal,Yes,294.0647388,Web,confirmed,12-10-2024,0,-1.235083968,No
215,5,CCU,MAA,Domestic,round trip,3,4416,1365,5781,29-06-2024,Credit Card,Yes,1207.311138,Web,failed,16-07-2024,0,0,No
206,5,MAA,SFO,International,one way,4,21366,6600,27966,17-05-2024,PayPal,Yes,365.3496758,Android,confirmed,06-11-2024,0,3.252084785,Yes
408,5,JFK,MAA,International,round trip,5,11930,3685,15615,03-06-2024,Credit Card,Yes,791.9599785,Web,confirmed,28-06-2024,0,0,No
296,1,MIA,ATL,International,round trip,5,30836,9526,40362,21-06-2024,Debit Card,Yes,626.325979,Web,confirmed,22-06-2024,9.106775633,0,No
130,5,SFO,AMD,International,round trip,2,25474,7869,33343,23-08-2024,PayPal,Yes,0,Web,confirmed,05-09-2024,0,0,No
435,3,HYD,JAI,International,one way,4,36376,11237,47613,01-06-2024,PayPal,Yes,128.9317987,Android,failed,30-09-2024,1.874667509,4.238768641,Yes
146,7,CCU,LAS,International,round trip,5,13035,4027,17062,07-04-2024,Debit Card,Yes,905.199011,iOS,confirmed,29-11-2024,0,58.33850877,Yes
40,3,HYD,CCU,Domestic,one way,2,10231,3161,13392,13-07-2024,Debit Card,No,0,Web,confirmed,25-07-2024,6.188556279,0,No
368,7,HYD,LAX,International,round trip,4,29904,9238,39142,26-05-2024,Debit Card,No,0,iOS,confirmed,23-06-2024,0,0,No
461,5,BLR,PNQ,International,round trip,2,37679,11639,49318,25-03-2024,Debit Card,No,0,Android,confirmed,06-04-2024,0,0,No
13,3,LAS,MIA,International,one way,3,35416,10940,46356,12-03-2024,Debit Card,Yes,0,Android,confirmed,14-12-2024,10.83012189,40.62488387,Yes
357,3,ATL,PNQ,International,round trip,3,28786,8892,37678,01-08-2024,Bank Transfer,No,0,iOS,failed,26-08-2024,11.12011471,0,No
88,7,AMD,MAA,International,round trip,1,16728,5168,21896,07-09-2024,Credit Card,Yes,888.6611419,Web,confirmed,06-10-2024,0,0,No
194,1,JAI,HYD,International,round trip,2,37624,11622,49246,25-06-2024,Credit Card,No,0,Web,cancelled,29-06-2024,12.84977656,0,No
188,5,PNQ,DEL,International,round trip,2,17560,5425,22985,27-04-2024,Bank Transfer,Yes,511.3826237,Web,confirmed,28-04-2024,0,0,No
320,7,MAA,DEN,International,one way,2,34949,10796,45745,31-08-2024,Debit Card,Yes,505.3948224,Web,confirmed,09-09-2024,0,0,No
396,7,BOM,AMD,International,round trip,1,19577,6048,25625,21-04-2024,Credit Card,Yes,0,Android,confirmed,01-07-2024,0,0,No
295,1,ATL,GOI,International,round trip,4,28609,8837,37446,08-05-2024,Bank Transfer,No,0,iOS,failed,06-06-2024,11.11022624,0,No
173,3,GOI,PNQ,International,one way,2,31437,9711,41148,31-07-2024,PayPal,Yes,65.6575949,Android,cancelled,18-08-2024,0.954661,0,No
367,1,AMD,MAA,International,round trip,1,31059,9594,40653,21-03-2024,Credit Card,Yes,843.7725398,Web,confirmed,18-04-2024,12.2684472,0,No
184,3,BOM,HYD,Domestic,one way,3,10285,3177,13462,01-04-2024,Debit Card,Yes,105.4005426,Web,confirmed,02-04-2024,1.532523199,0,No
164,3,DEN,HYD,International,round trip,5,35484,10961,46445,28-04-2024,Debit Card,Yes,167.5781553,Web,confirmed,02-06-2024,2.436585281,0,No
335,7,LHR,DEN,International,one way,2,24584,7594,32178,14-09-2024,Debit Card,Yes,111.2518625,iOS,confirmed,29-09-2024,0,0,No
428,1,AMD,JFK,International,round trip,2,23167,7156,30323,26-08-2024,PayPal,No,0,Web,confirmed,07-09-2024,8.111169828,0,No
285,5,BOM,CCU,Domestic,round trip,4,10471,3235,13706,08-06-2024,PayPal,No,0,Web,confirmed,27-06-2024,0,0,No
409,3,BOM,AMD,International,round trip,1,32778,10125,42903,18-08-2024,PayPal,Yes,683.8181821,iOS,failed,08-09-2024,9.94271189,0,No
200,1,JAI,GOI,International,round trip,5,33592,10376,43968,25-05-2024,Debit Card,Yes,71.26600395,Android,failed,23-06-2024,1.036207231,0,No
33,5,DEL,AMD,International,round trip,1,14474,4471,18945,22-05-2024,Debit Card,No,0,Web,confirmed,10-06-2024,0,0,No
441,1,MAA,ORD,International,one way,4,30030,9277,39307,10-07-2024,Bank Transfer,Yes,854.3992458,Web,confirmed,29-07-2024,12.42295944,0,No
182,7,MAA,DFW,International,one way,4,38140,11782,49922,14-04-2024,Debit Card,Yes,859.1230199,iOS,confirmed,27-10-2024,0,37.51098377,Yes
244,1,JFK,PNQ,International,round trip,4,19559,6042,25601,03-08-2024,Debit Card,Yes,576.9870324,Android,failed,21-08-2024,8.389387674,0,No
348,3,BLR,LAS,International,one way,5,20240,6253,26493,26-08-2024,PayPal,Yes,135.7323988,Web,cancelled,27-08-2024,1.973548189,0,No
55,1,MAA,MIA,International,one way,1,18230,5632,23862,25-03-2024,Credit Card,Yes,228.767093,Web,confirmed,04-04-2024,3.326272034,0,No
444,1,DEN,HYD,International,round trip,1,15339,4738,20077,28-07-2024,PayPal,No,0,Web,confirmed,24-08-2024,10.28021302,0,No
385,5,DEL,CCU,Domestic,one way,2,4859,1502,6361,02-04-2024,Credit Card,Yes,0,iOS,confirmed,04-04-2024,0,0,No
156,5,JFK,PNQ,International,round trip,3,35081,10837,45918,22-05-2024,PayPal,Yes,660.3123655,Android,confirmed,26-12-2024,0,36.89655846,Yes
270,5,DXB,PNQ,International,one way,1,25101,7754,32855,19-08-2024,Debit Card,Yes,958.0826059,Web,confirmed,23-08-2024,0,0,No
422,7,GOI,ORD,International,round trip,3,29425,9090,38515,08-08-2024,PayPal,Yes,741.1377501,iOS,confirmed,27-08-2024,0,0,No
100,1,JAI,ORD,International,one way,5,16554,5114,21668,28-07-2024,Credit Card,Yes,1080.038179,Android,failed,11-08-2024,15.70374805,0,No
413,5,MIA,HYD,International,round trip,3,29360,9070,38430,24-06-2024,Credit Card,Yes,128.5808126,iOS,confirmed,19-07-2024,0,0,No
274,1,DFW,MAA,International,one way,2,33810,10444,44254,21-06-2024,PayPal,Yes,614.1232319,Web,cancelled,30-06-2024,8.92934777,0,No
486,1,LHR,JFK,International,one way,3,33087,10220,43307,15-04-2024,Credit Card,Yes,0,Web,confirmed,26-07-2024,11.05395989,0,No
393,5,ATL,PNQ,International,one way,2,20049,6193,26242,04-09-2024,Bank Transfer,Yes,452.5269723,Web,confirmed,08-09-2024,0,0,No
445,5,MIA,PNQ,International,round trip,4,18191,5620,23811,18-04-2024,Bank Transfer,Yes,582.867715,Android,confirmed,19-04-2024,0,0,No
264,1,MIA,DFW,International,one way,4,15829,4890,20719,01-05-2024,Bank Transfer,Yes,0,Web,confirmed,20-07-2024,6.429936462,0,No
243,1,BOM,SEA,International,one way,5,35900,11090,46990,07-06-2024,Bank Transfer,No,0,Android,failed,09-06-2024,9.212360998,0,No
115,5,PNQ,MAA,International,round trip,4,26136,8073,34209,29-03-2024,Credit Card,Yes,804.3326038,Web,confirmed,24-04-2024,0,0,No
113,5,DEL,MAA,Domestic,one way,5,6212,1919,8131,25-03-2024,PayPal,Yes,835.1755026,iOS,confirmed,16-04-2024,0,0,No
431,5,BOM,DEN,International,round trip,2,35515,10971,46486,29-05-2024,PayPal,Yes,671.5569706,Web,confirmed,22-06-2024,0,0,No
200,5,ATL,JFK,International,round trip,3,31364,9689,41053,05-06-2024,Bank Transfer,No,0,Web,confirmed,16-06-2024,0,0,No
388,1,DFW,MAA,International,round trip,5,22910,7077,29987,15-06-2024,Debit Card,No,0,Android,cancelled,21-06-2024,7.078139451,0,No
458,5,AMD,JAI,International,one way,1,31040,9588,40628,10-04-2024,Credit Card,Yes,814.0763598,Android,confirmed,13-08-2024,0,0,No
402,1,LAS,LAX,International,round trip,1,12836,3966,16802,27-04-2024,Debit Card,Yes,0,Web,confirmed,27-09-2024,6.829845305,14.46482967,Yes
488,1,JAI,BLR,International,one way,2,24313,7511,31824,31-07-2024,Debit Card,Yes,595.3222485,Android,failed,15-08-2024,8.655981595,0,No
83,5,ORD,MAA,International,round trip,4,17375,5368,22743,27-08-2024,Debit Card,No,0,Android,confirmed,02-09-2024,0,0,No
38,1,DEL,MIA,International,one way,4,36177,11175,47352,26-06-2024,PayPal,Yes,966.94667,Android,failed,21-10-2024,14.05939825,66.87304576,Yes
36,1,GOI,JFK,International,round trip,5,32250,9962,42212,08-04-2024,Credit Card,Yes,463.9907616,Android,confirmed,03-05-2024,6.746422636,0,No
371,5,AMD,MAA,International,round trip,3,36935,11409,48344,06-06-2024,Bank Transfer,Yes,0,Android,confirmed,04-12-2024,0,11.91275048,Yes
225,1,CCU,SEA,International,round trip,1,11540,3565,15105,24-08-2024,Credit Card,Yes,661.6072744,Web,confirmed,04-09-2024,9.619765437,0,No
362,1,JAI,DEL,International,one way,1,23975,7406,31381,01-04-2024,Debit Card,Yes,392.8030851,Android,confirmed,29-04-2024,5.711354286,0,No
126,5,CCU,GOI,International,round trip,3,32846,10146,42992,31-07-2024,Credit Card,Yes,335.8615459,iOS,confirmed,23-08-2024,0,0,No
379,5,AMD,MIA,International,one way,5,11491,3550,15041,27-07-2024,Credit Card,Yes,1142.606891,Android,failed,03-08-2024,0,0,No
344,5,BLR,PNQ,International,one way,4,11579,3577,15156,03-06-2024,PayPal,Yes,0,iOS,confirmed,21-08-2024,0,0,No
173,7,GOI,HYD,International,round trip,2,20706,6396,27102,19-03-2024,Debit Card,Yes,0,Web,confirmed,03-11-2024,0,2.856873112,Yes
117,1,PNQ,DEN,International,one way,3,14939,4615,19554,17-04-2024,Credit Card,No,0,Web,confirmed,22-04-2024,11.44456716,0,No
25,3,PNQ,DEL,International,round trip,1,37589,11611,49200,08-05-2024,Debit Card,Yes,104.9503246,Web,confirmed,13-06-2024,1.525977033,0,No
280,5,AMD,BLR,International,round trip,5,31442,9713,41155,09-04-2024,Debit Card,Yes,819.6357863,Web,confirmed,11-11-2024,0,27.57560137,Yes
286,1,BOM,PNQ,International,one way,2,34765,10739,45504,11-05-2024,PayPal,No,0,Android,failed,25-05-2024,6.272178646,0,No
288,1,JFK,BLR,International,one way,2,33168,10246,43414,08-06-2024,Credit Card,No,0,Android,failed,09-06-2024,6.790629984,0,No
405,5,BLR,AMD,International,one way,2,18060,5579,23639,29-04-2024,Bank Transfer,Yes,413.5026512,Web,confirmed,06-05-2024,0,0,No
288,1,JFK,BLR,International,round trip,2,25676,7931,33607,01-06-2024,Credit Card,No,0,Android,failed,15-06-2024,6.790629984,0,No
116,7,DFW,BLR,International,one way,1,29380,9075,38455,20-04-2024,Debit Card,No,0,Android,confirmed,30-04-2024,0,0,No
92,7,MAA,CCU,Domestic,round trip,4,10223,3159,13382,10-06-2024,Debit Card,Yes,109.1096692,iOS,confirmed,07-07-2024,0,0,No
51,1,ORD,MAA,International,one way,1,28093,8678,36771,14-08-2024,Bank Transfer,Yes,140.8408474,Web,confirmed,17-08-2024,2.047824999,0,No
444,3,PNQ,CCU,International,one way,5,29754,9191,38945,08-03-2024,Credit Card,Yes,0,Web,confirmed,20-10-2024,2.394876002,5.028599188,Yes
240,1,LAS,SEA,International,round trip,3,18564,5735,24299,19-05-2024,Debit Card,Yes,550.86177,iOS,failed,12-12-2024,8.009526528,24.49388807,Yes
487,5,SEA,LAS,International,one way,5,24721,7636,32357,27-03-2024,Bank Transfer,Yes,674.7430136,Android,confirmed,19-04-2024,0,0,No
238,3,AMD,MAA,International,one way,4,14503,4481,18984,05-05-2024,Credit Card,Yes,72.67491821,Web,confirmed,21-05-2024,1.056692835,0,No
169,5,MAA,ATL,International,round trip,3,17936,5541,23477,28-08-2024,PayPal,Yes,714.9004227,Web,confirmed,13-09-2024,0,0,No
135,5,DFW,MAA,International,round trip,1,36663,11325,47988,18-03-2024,Bank Transfer,No,0,Web,confirmed,22-03-2024,0,0,No
113,3,SEA,BLR,International,round trip,2,36769,11358,48127,24-03-2024,Debit Card,Yes,109.7366799,Android,confirmed,31-03-2024,1.595570607,0,No
285,1,ATL,ORD,International,one way,1,28666,8855,37521,11-04-2024,Credit Card,Yes,238.1422391,Android,failed,08-05-2024,3.462586597,0,No
230,5,JAI,AMD,International,round trip,4,25596,7907,33503,17-05-2024,PayPal,Yes,204.5829738,Web,confirmed,20-05-2024,0,0,No
248,7,MIA,JAI,International,round trip,2,16832,5200,22032,06-05-2024,Bank Transfer,No,0,Android,confirmed,16-05-2024,0,0,No
236,3,JFK,GOI,International,one way,1,31519,9736,41255,07-04-2024,Credit Card,No,0,Web,confirmed,04-05-2024,3.643621032,0,No
90,1,BOM,DEL,Domestic,round trip,5,9954,3075,13029,27-03-2024,Credit Card,Yes,128.1657342,Web,cancelled,15-11-2024,1.863528935,5.121522056,Yes
125,3,SFO,AMD,International,round trip,2,23143,7149,30292,03-09-2024,Bank Transfer,Yes,0,Web,confirmed,10-09-2024,5.196182665,0,No
205,7,HYD,PNQ,International,round trip,4,27595,8524,36119,16-08-2024,Debit Card,Yes,372.3156671,Android,confirmed,24-08-2024,0,0,No
315,3,SFO,BOM,International,round trip,1,22504,6952,29456,20-09-2024,Bank Transfer,Yes,0,Android,failed,12-10-2024,1.581874663,0,No
467,5,HYD,LAX,International,round trip,1,18824,5815,24639,28-04-2024,Debit Card,Yes,494.6888167,Web,confirmed,09-12-2024,0,23.44192168,Yes
478,1,BLR,GOI,International,one way,2,35239,10886,46125,07-04-2024,Bank Transfer,Yes,491.9194455,Web,confirmed,14-01-2025,7.152505516,12.28523301,Yes
139,7,MIA,LAS,International,round trip,2,13913,4298,18211,27-03-2024,Bank Transfer,Yes,253.2503295,Web,confirmed,13-04-2024,0,0,No
465,5,CCU,MIA,International,round trip,4,38017,11744,49761,26-07-2024,Credit Card,Yes,291.1350319,Android,confirmed,13-08-2024,0,0,No
492,3,DXB,JAI,International,round trip,2,22817,7048,29865,30-08-2024,PayPal,Yes,332.1892871,iOS,cancelled,05-09-2024,4.83003006,0,No
487,5,ATL,SFO,International,round trip,5,18235,5633,23868,26-06-2024,Bank Transfer,Yes,231.9432774,Web,confirmed,20-07-2024,0,0,No
470,5,DEL,JFK,International,one way,2,21480,6635,28115,29-06-2024,PayPal,Yes,0,iOS,confirmed,07-07-2024,0,0,No
122,5,GOI,DEL,International,round trip,4,24793,7659,32452,23-03-2024,Debit Card,No,0,iOS,confirmed,14-04-2024,0,0,No
133,1,LAS,GOI,International,one way,1,26779,8272,35051,15-04-2024,Bank Transfer,Yes,0,Web,confirmed,19-10-2024,8.708655594,19.61705574,Yes
244,3,LAS,ORD,International,round trip,5,30480,9415,39895,29-07-2024,Bank Transfer,Yes,722.9111583,Web,confirmed,25-08-2024,10.51112351,0,No
459,7,SFO,CCU,International,round trip,2,23948,7398,31346,23-03-2024,Credit Card,Yes,581.617344,Web,confirmed,10-01-2025,0,26.27218866,Yes
402,5,LAX,SEA,International,one way,1,37292,11519,48811,22-04-2024,Credit Card,Yes,0,Android,confirmed,08-10-2024,0,5.670108304,Yes
124,7,ATL,PNQ,International,one way,1,19589,6052,25641,26-08-2024,Bank Transfer,Yes,0,Android,confirmed,08-12-2024,0,48.1894304,Yes
55,5,DEN,JAI,International,round trip,4,20871,6447,27318,07-07-2024,Debit Card,Yes,819.074817,Android,confirmed,08-07-2024,0,0,No
182,5,PNQ,ATL,International,one way,2,18866,5828,24694,12-06-2024,Debit Card,Yes,621.8969371,Web,confirmed,06-07-2024,0,0,No
489,7,CCU,GOI,International,one way,5,32754,10118,42872,21-04-2024,Bank Transfer,No,0,Web,confirmed,22-04-2024,0,0,No
71,5,HYD,LAS,International,one way,2,29155,9006,38161,14-04-2024,Bank Transfer,Yes,234.2560428,iOS,confirmed,08-05-2024,0,0,No
14,5,AMD,SFO,International,round trip,4,12952,4001,16953,20-05-2024,PayPal,Yes,738.8006538,iOS,confirmed,25-05-2024,0,0,No
465,5,CCU,BLR,Domestic,round trip,5,10289,3179,13468,11-06-2024,Bank Transfer,Yes,264.5282215,Android,confirmed,12-06-2024,0,0,No
414,5,DEL,CCU,Domestic,one way,2,5625,1738,7363,28-07-2024,Debit Card,Yes,434.8270069,Android,confirmed,04-08-2024,0,0,No
391,5,BLR,DFW,International,round trip,5,30462,9410,39872,04-04-2024,PayPal,No,0,Web,confirmed,03-05-2024,0,0,No
150,3,HYD,MAA,Domestic,round trip,4,8051,2487,10538,01-07-2024,Bank Transfer,Yes,0,Android,failed,28-12-2024,4.019468082,4.574196518,Yes
405,3,BLR,ATL,International,one way,4,22992,7102,30094,24-03-2024,Credit Card,Yes,143.4438135,Web,confirmed,04-06-2024,2.08567211,0,No
240,5,CCU,SEA,International,round trip,3,20268,6261,26529,17-05-2024,Credit Card,No,0,iOS,confirmed,27-05-2024,0,0,No
201,7,BOM,PNQ,International,round trip,3,35406,10937,46343,01-07-2024,Bank Transfer,Yes,292.6548298,Web,confirmed,28-07-2024,0,0,No
232,5,HYD,SEA,International,one way,5,17241,5326,22567,01-04-2024,PayPal,Yes,301.1203864,Android,confirmed,26-06-2024,0,0,No
193,7,MIA,CCU,International,round trip,4,31240,9650,40890,19-07-2024,Bank Transfer,Yes,0,Web,confirmed,05-09-2024,0,0,No
319,5,MAA,DEL,Domestic,one way,3,6086,1881,7967,28-03-2024,Credit Card,Yes,682.1456876,iOS,confirmed,17-04-2024,0,0,No
123,3,ORD,BOM,International,round trip,1,38079,11763,49842,04-04-2024,Bank Transfer,Yes,0,Web,confirmed,29-11-2024,8.10242284,22.02435666,Yes
199,3,BLR,DEN,International,round trip,1,14937,4614,19551,11-08-2024,Bank Transfer,No,0,Web,cancelled,28-08-2024,10.40785462,0,No
488,5,BOM,HYD,Domestic,round trip,2,5692,1759,7451,28-05-2024,Bank Transfer,Yes,770.6953025,Web,confirmed,09-06-2024,0,0,No
472,1,MIA,CCU,International,round trip,2,30083,9293,39376,06-04-2024,Credit Card,No,0,iOS,confirmed,26-04-2024,9.852650831,0,No
361,3,ATL,HYD,International,round trip,1,36331,11223,47554,12-07-2024,PayPal,Yes,491.4781238,Web,confirmed,28-07-2024,7.146088701,0,No
308,5,GOI,JFK,International,one way,1,36176,11175,47351,04-07-2024,Debit Card,Yes,894.8976552,Web,confirmed,21-07-2024,0,0,No
154,5,DEL,AMD,International,one way,5,22436,6931,29367,17-05-2024,Credit Card,Yes,0,Android,confirmed,14-08-2024,0,0,No
178,1,BOM,JFK,International,round trip,2,15202,4696,19898,12-06-2024,Credit Card,Yes,912.8902509,Android,failed,28-06-2024,13.27341827,0,No
257,1,AMD,BOM,International,round trip,4,13598,4201,17799,22-07-2024,PayPal,Yes,574.7680062,iOS,failed,08-08-2024,8.357123046,0,No
253,5,SFO,SEA,International,round trip,3,36884,11394,48278,05-06-2024,Bank Transfer,Yes,0,Web,confirmed,12-06-2024,0,0,No
492,5,SEA,LAS,International,round trip,5,37346,11536,48882,15-05-2024,Credit Card,No,0,iOS,confirmed,11-06-2024,0,0,No
266,5,HKG,DFW,International,one way,2,23624,7298,30922,21-06-2024,Bank Transfer,Yes,545.9184424,iOS,confirmed,02-07-2024,0,0,No
380,1,GOI,ATL,International,one way,1,27193,8400,35593,12-09-2024,Credit Card,Yes,791.1601573,Web,confirmed,19-09-2024,11.50346351,0,No
96,7,HYD,SFO,International,one way,3,18064,5580,23644,22-08-2024,Bank Transfer,No,0,Web,confirmed,20-09-2024,0,0,No
61,3,HYD,JAI,International,one way,2,29208,9023,38231,21-07-2024,Debit Card,Yes,288.075536,Android,cancelled,01-08-2024,4.188616407,0,No
467,3,DFW,LAX,International,round trip,3,30443,9404,39847,13-04-2024,PayPal,Yes,134.3955385,Web,confirmed,24-11-2024,1.95411025,3.764125592,Yes
447,3,GOI,BLR,International,one way,2,33284,10282,43566,31-05-2024,PayPal,Yes,1029.545201,Web,cancelled,16-06-2024,14.96958049,0,No
277,5,PNQ,SEA,International,round trip,2,21445,6625,28070,06-07-2024,Credit Card,No,0,Web,confirmed,30-07-2024,0,0,No
172,1,BLR,PNQ,International,one way,1,16287,5032,21319,16-03-2024,Bank Transfer,No,0,Web,confirmed,22-03-2024,9.279641216,0,No
487,1,JFK,AMD,International,round trip,4,37800,11677,49477,07-07-2024,Debit Card,Yes,0,Android,failed,04-12-2024,8.629504779,9.459857045,Yes
78,7,CCU,MIA,International,one way,1,27270,8424,35694,12-07-2024,Credit Card,No,0,Android,confirmed,31-07-2024,0,0,No
301,1,ORD,JAI,International,one way,5,20029,6187,26216,14-04-2024,Debit Card,No,0,Web,confirmed,01-05-2024,4.784562937,0,No
468,3,JFK,BOM,International,round trip,4,29258,9038,38296,11-08-2024,Credit Card,Yes,0,Web,cancelled,28-08-2024,9.990678525,0,No
